"school_code","district_code","district","school","subject","gender","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","ELA","M","184","177","96.2","177","27","15.3","44","24.9","58","32.8","48","27.1","106","59.9"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","Math","F","178","163","91.6","163","29","17.8","57","35.0","37","22.7","40","24.5","77","47.2"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","Math","M","184","177","96.2","177","32","18.1","60","33.9","30","16.9","55","31.1","85","48.0"
"1290411","1290011","Somers School District","Somers Elementary School","ELA","F","160","159","99.4","159","11","6.9","24","15.1","58","36.5","66","41.5","124","78.0"
"1290411","1290011","Somers School District","Somers Elementary School","ELA","M","164","164","100.0","164","30","18.3","28","17.1","46","28.0","60","36.6","106","64.6"
"1290411","1290011","Somers School District","Somers Elementary School","Math","F","160","157","98.1","157","15","9.6","48","30.6","67","42.7","27","17.2","94","59.9"
"1290411","1290011","Somers School District","Somers Elementary School","Math","M","164","164","100.0","164","24","14.6","43","26.2","50","30.5","47","28.7","97","59.1"
"1320211","1320011","South Windsor School District","Pleasant Valley School","ELA","F","101","100","99.0","100","*","*","*","*","33","33.0","57","57.0","90","90.0"
"1320211","1320011","South Windsor School District","Pleasant Valley School","ELA","M","83","82","98.8","82","*","*","16","19.5","26","31.7","35","42.7","61","74.4"
"1320211","1320011","South Windsor School District","Pleasant Valley School","Math","F","101","100","99.0","100","*","*","21","21.0","31","31.0","44","44.0","75","75.0"
"1320211","1320011","South Windsor School District","Pleasant Valley School","Math","M","83","82","98.8","82","*","*","16","19.5","20","24.4","42","51.2","62","75.6"
"1320711","1320011","South Windsor School District","Eli Terry School","ELA","F","89","87","97.8","87","8","9.2","9","10.3","33","37.9","37","42.5","70","80.5"
"1320711","1320011","South Windsor School District","Eli Terry School","ELA","M","89","89","100.0","89","10","11.2","11","12.4","29","32.6","39","43.8","68","76.4"
"1320711","1320011","South Windsor School District","Eli Terry School","Math","F","89","87","97.8","87","8","9.2","17","19.5","36","41.4","26","29.9","62","71.3"
"1320711","1320011","South Windsor School District","Eli Terry School","Math","M","89","89","100.0","89","8","9.0","12","13.5","24","27.0","45","50.6","69","77.5"
"1320611","1320011","South Windsor School District","Orchard Hill School","ELA","F","93","92","98.9","92","*","*","*","*","27","29.3","51","55.4","78","84.8"
"1320611","1320011","South Windsor School District","Orchard Hill School","ELA","M","105","105","100.0","105","*","*","*","*","34","32.4","53","50.5","87","82.9"
"1320611","1320011","South Windsor School District","Orchard Hill School","Math","F","93","92","98.9","92","*","*","*","*","28","30.4","43","46.7","71","77.2"
"1320611","1320011","South Windsor School District","Orchard Hill School","Math","M","105","105","100.0","105","*","*","*","*","31","29.5","57","54.3","88","83.8"
"1320111","1320011","South Windsor School District","Philip R. Smith School","ELA","F","91","89","97.8","89","*","*","*","*","16","18.0","57","64.0","73","82.0"
"1320111","1320011","South Windsor School District","Philip R. Smith School","ELA","M","96","96","100.0","96","*","*","*","*","29","30.2","40","41.7","69","71.9"
"1320111","1320011","South Windsor School District","Philip R. Smith School","Math","F","91","89","97.8","89","*","*","*","*","24","27.0","42","47.2","66","74.2"
"1320111","1320011","South Windsor School District","Philip R. Smith School","Math","M","96","96","100.0","96","*","*","25","26.0","*","*","44","45.8","*","*"
"1325111","1320011","South Windsor School District","Timothy Edwards School","ELA","F","474","467","98.5","467","31","6.6","59","12.6","203","43.5","174","37.3","377","80.7"
"1325111","1320011","South Windsor School District","Timothy Edwards School","ELA","M","489","485","99.2","485","57","11.8","107","22.1","189","39.0","132","27.2","321","66.2"
"1325111","1320011","South Windsor School District","Timothy Edwards School","Math","F","474","465","98.1","465","43","9.2","106","22.8","120","25.8","196","42.2","316","68.0"
"1325111","1320011","South Windsor School District","Timothy Edwards School","Math","M","489","483","98.8","483","63","13.0","102","21.1","110","22.8","208","43.1","318","65.8"
"1320411","1320011","South Windsor School District","Wapping Elementary School","ELA","F","77","76","98.7","76","*","*","*","*","24","31.6","40","52.6","64","84.2"
"1320411","1320011","South Windsor School District","Wapping Elementary School","ELA","M","71","71","100.0","71","*","*","*","*","21","29.6","32","45.1","53","74.6"
"1320411","1320011","South Windsor School District","Wapping Elementary School","Math","F","77","76","98.7","76","*","*","26","34.2","27","35.5","*","*","*","*"
"1320411","1320011","South Windsor School District","Wapping Elementary School","Math","M","71","71","100.0","71","*","*","24","33.8","*","*","20","28.2","*","*"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","ELA","F","419","411","98.1","411","38","9.2","65","15.8","219","53.3","89","21.7","308","74.9"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","ELA","M","425","424","99.8","424","63","14.9","90","21.2","166","39.2","105","24.8","271","63.9"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","Math","F","419","410","97.9","410","53","12.9","136","33.2","132","32.2","89","21.7","221","53.9"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","Math","M","425","424","99.8","424","76","17.9","106","25.0","127","30.0","115","27.1","242","57.1"
"1311511","1310011","Southington School District","Derynoski Elementary School","ELA","F","175","175","100.0","175","26","14.9","36","20.6","53","30.3","60","34.3","113","64.6"
"1311511","1310011","Southington School District","Derynoski Elementary School","ELA","M","147","146","99.3","146","28","19.2","26","17.8","52","35.6","40","27.4","92","63.0"
"1311511","1310011","Southington School District","Derynoski Elementary School","Math","F","174","174","100.0","174","18","10.3","50","28.7","62","35.6","44","25.3","106","60.9"
"1311511","1310011","Southington School District","Derynoski Elementary School","Math","M","146","145","99.3","145","19","13.1","39","26.9","37","25.5","50","34.5","87","60.0"
"1310511","1310011","Southington School District","EASE","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1310511","1310011","Southington School District","EASE","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311311","1310011","Southington School District","Flanders Elementary School","ELA","F","61","61","100.0","61","6","9.8","6","9.8","20","32.8","29","47.5","49","80.3"
"1311311","1310011","Southington School District","Flanders Elementary School","ELA","M","93","93","100.0","93","20","21.5","23","24.7","27","29.0","23","24.7","50","53.8"
"1311311","1310011","Southington School District","Flanders Elementary School","Math","F","61","61","100.0","61","6","9.8","10","16.4","23","37.7","22","36.1","45","73.8"
"1311311","1310011","Southington School District","Flanders Elementary School","Math","M","93","93","100.0","93","18","19.4","22","23.7","31","33.3","22","23.7","53","57.0"
"1310211","1310011","Southington School District","Hatton Elementary School","ELA","F","85","84","98.8","84","10","11.9","15","17.9","27","32.1","32","38.1","59","70.2"
"1310211","1310011","Southington School District","Hatton Elementary School","ELA","M","107","107","100.0","107","22","20.6","20","18.7","31","29.0","34","31.8","65","60.7"
"1310211","1310011","Southington School District","Hatton Elementary School","Math","F","85","84","98.8","84","9","10.7","27","32.1","28","33.3","20","23.8","48","57.1"
"1310211","1310011","Southington School District","Hatton Elementary School","Math","M","107","107","100.0","107","7","6.5","23","21.5","43","40.2","34","31.8","77","72.0"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","ELA","F","381","380","99.7","380","31","8.2","77","20.3","169","44.5","103","27.1","272","71.6"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","ELA","M","359","359","100.0","359","49","13.6","102","28.4","140","39.0","68","18.9","208","57.9"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","Math","F","381","380","99.7","380","62","16.3","140","36.8","103","27.1","75","19.7","178","46.8"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","Math","M","359","359","100.0","359","66","18.4","100","27.9","117","32.6","76","21.2","193","53.8"
"1310411","1310011","Southington School District","Language Based Classroom","ELA","M","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1310411","1310011","Southington School District","Language Based Classroom","Math","M","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1310611","1310011","Southington School District","Plantsville Elementary School","ELA","F","85","85","100.0","85","6","7.1","16","18.8","27","31.8","36","42.4","63","74.1"
"1310611","1310011","Southington School District","Plantsville Elementary School","ELA","M","64","61","95.3","61","12","19.7","9","14.8","16","26.2","24","39.3","40","65.6"
"1310611","1310011","Southington School District","Plantsville Elementary School","Math","F","85","84","98.8","84","11","13.1","23","27.4","25","29.8","25","29.8","50","59.5"
"1310611","1310011","Southington School District","Plantsville Elementary School","Math","M","64","61","95.3","61","7","11.5","19","31.1","15","24.6","20","32.8","35","57.4"
"1310711","1310011","Southington School District","South End Elementary School","ELA","F","69","69","100.0","69","9","13.0","20","29.0","21","30.4","19","27.5","40","58.0"
"1310711","1310011","Southington School District","South End Elementary School","ELA","M","54","53","98.1","53","7","13.2","12","22.6","18","34.0","16","30.2","34","64.2"
"1310711","1310011","Southington School District","South End Elementary School","Math","F","69","69","100.0","69","*","*","26","37.7","22","31.9","*","*","*","*"
"1310711","1310011","Southington School District","South End Elementary School","Math","M","54","53","98.1","53","*","*","16","30.2","17","32.1","*","*","*","*"
"1310811","1310011","Southington School District","Strong Elementary School","ELA","F","82","81","98.8","81","7","8.6","9","11.1","32","39.5","33","40.7","65","80.2"
"1310811","1310011","Southington School District","Strong Elementary School","ELA","M","79","76","96.2","76","12","15.8","18","23.7","22","28.9","24","31.6","46","60.5"
"1310811","1310011","Southington School District","Strong Elementary School","Math","F","82","81","98.8","81","13","16.0","18","22.2","28","34.6","22","27.2","50","61.7"
"1310811","1310011","Southington School District","Strong Elementary School","Math","M","79","76","96.2","76","9","11.8","18","23.7","29","38.2","20","26.3","49","64.5"
"1310911","1310011","Southington School District","Thalberg Elementary School","ELA","F","100","100","100.0","100","13","13.0","26","26.0","27","27.0","34","34.0","61","61.0"
"1310911","1310011","Southington School District","Thalberg Elementary School","ELA","M","120","119","99.2","119","23","19.3","35","29.4","27","22.7","34","28.6","61","51.3"
"1310911","1310011","Southington School District","Thalberg Elementary School","Math","F","100","100","100.0","100","14","14.0","27","27.0","43","43.0","16","16.0","59","59.0"
"1310911","1310011","Southington School District","Thalberg Elementary School","Math","M","120","119","99.2","119","18","15.1","35","29.4","37","31.1","29","24.4","66","55.5"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1311411","1310011","Southington School District","Urbin T. Kelley School","ELA","F","86","86","100.0","86","*","*","*","*","27","31.4","42","48.8","69","80.2"
