"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_2_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1551011","1550011","West Hartford School District","Norfeldt School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1551011","1550011","West Hartford School District","Norfeldt School","ELA","N","171","171","100.0","171","*","*","*","*","*","*","*","*","*","*"
"1551011","1550011","West Hartford School District","Norfeldt School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1551011","1550011","West Hartford School District","Norfeldt School","Math","N","171","171","100.0","171","*","*","*","*","*","*","*","*","*","*"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","ELA","Y","236","232","98.3","232","68","29.3","77","33.2","66","28.4","21","9.1","87","37.5"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","ELA","N","623","618","99.2","617","55","8.9","115","18.6","243","39.4","204","33.1","447","72.4"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","Math","Y","236","232","98.3","232","123","53.0","68","29.3","29","12.5","12","5.2","41","17.7"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","Math","N","623","615","98.7","614","115","18.7","169","27.5","182","29.6","148","24.1","330","53.7"
"1551211","1550011","West Hartford School District","Webster Hill School","ELA","Y","63","63","100.0","63","16","25.4","25","39.7","14","22.2","8","12.7","22","34.9"
"1551211","1550011","West Hartford School District","Webster Hill School","ELA","N","166","165","99.4","165","14","8.5","20","12.1","49","29.7","82","49.7","131","79.4"
"1551211","1550011","West Hartford School District","Webster Hill School","Math","Y","63","63","100.0","63","20","31.7","27","42.9","*","*","*","*","16","25.4"
"1551211","1550011","West Hartford School District","Webster Hill School","Math","N","166","165","99.4","165","*","*","39","23.6","50","30.3","*","*","*","*"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1551311","1550011","West Hartford School District","Whiting Lane School","ELA","Y","56","56","100.0","56","9","16.1","15","26.8","15","26.8","17","30.4","32","57.1"
"1551311","1550011","West Hartford School District","Whiting Lane School","ELA","N","146","146","100.0","146","9","6.2","8","5.5","33","22.6","96","65.8","129","88.4"
"1551311","1550011","West Hartford School District","Whiting Lane School","Math","Y","56","55","98.2","55","13","23.6","17","30.9","16","29.1","9","16.4","25","45.5"
"1551311","1550011","West Hartford School District","Whiting Lane School","Math","N","146","146","100.0","146","9","6.2","21","14.4","45","30.8","71","48.6","116","79.5"
"1551511","1550011","West Hartford School District","Wolcott School","ELA","Y","70","70","100.0","70","18","25.7","17","24.3","24","34.3","11","15.7","35","50.0"
"1551511","1550011","West Hartford School District","Wolcott School","ELA","N","179","178","99.4","178","21","11.8","29","16.3","46","25.8","82","46.1","128","71.9"
"1551511","1550011","West Hartford School District","Wolcott School","Math","Y","70","70","100.0","70","20","28.6","22","31.4","22","31.4","6","8.6","28","40.0"
"1551511","1550011","West Hartford School District","Wolcott School","Math","N","177","176","99.4","176","20","11.4","44","25.0","63","35.8","49","27.8","112","63.6"
"1561211","1560011","West Haven School District","Washington School","ELA","Y","134","134","100.0","134","61","45.5","23","17.2","33","24.6","17","12.7","50","37.3"
"1561211","1560011","West Haven School District","Washington School","ELA","N","43","42","97.7","42","11","26.2","12","28.6","12","28.6","7","16.7","19","45.2"
"1561211","1560011","West Haven School District","Washington School","Math","Y","134","133","99.3","133","*","*","56","42.1","40","30.1","12","9.0","52","39.1"
"1561211","1560011","West Haven School District","Washington School","Math","N","43","42","97.7","42","*","*","16","38.1","18","42.9","6","14.3","24","57.1"
"1561111","1560011","West Haven School District","ASD Lab","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1561111","1560011","West Haven School District","ASD Lab","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1560811","1560011","West Haven School District","Alma E. Pagels School","ELA","Y","61","61","100.0","61","19","31.1","10","16.4","21","34.4","11","18.0","32","52.5"
"1560811","1560011","West Haven School District","Alma E. Pagels School","ELA","N","54","54","100.0","54","8","14.8","12","22.2","15","27.8","19","35.2","34","63.0"
"1560811","1560011","West Haven School District","Alma E. Pagels School","Math","Y","61","61","100.0","61","*","*","26","42.6","18","29.5","*","*","*","*"
"1560811","1560011","West Haven School District","Alma E. Pagels School","Math","N","54","54","100.0","54","*","*","*","*","25","46.3","16","29.6","41","75.9"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","ELA","Y","566","565","99.8","565","161","28.5","173","30.6","178","31.5","53","9.4","231","40.9"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","ELA","N","311","309","99.4","309","47","15.2","71","23.0","109","35.3","82","26.5","191","61.8"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","Math","Y","565","564","99.8","564","229","40.6","202","35.8","92","16.3","41","7.3","133","23.6"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","Math","N","309","307","99.4","307","80","26.1","102","33.2","62","20.2","63","20.5","125","40.7"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","ELA","Y","55","55","100.0","55","*","*","*","*","15","27.3","21","38.2","36","65.5"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","ELA","N","52","51","98.1","51","*","*","*","*","15","29.4","29","56.9","44","86.3"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","Math","Y","55","55","100.0","55","*","*","20","36.4","16","29.1","*","*","*","*"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","Math","N","52","51","98.1","51","*","*","*","*","14","27.5","27","52.9","41","80.4"
"1560311","1560011","West Haven School District","Forest School","ELA","Y","128","128","100.0","128","*","*","33","25.8","31","24.2","*","*","*","*"
"1560311","1560011","West Haven School District","Forest School","ELA","N","43","43","100.0","43","*","*","14","32.6","13","30.2","*","*","*","*"
"1560311","1560011","West Haven School District","Forest School","Math","Y","128","128","100.0","128","39","30.5","49","38.3","29","22.7","11","8.6","40","31.3"
"1560311","1560011","West Haven School District","Forest School","Math","N","43","43","100.0","43","7","16.3","12","27.9","17","39.5","7","16.3","24","55.8"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","ELA","Y","531","525","98.9","525","205","39.0","130","24.8","145","27.6","45","8.6","190","36.2"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","ELA","N","299","294","98.3","294","64","21.8","84","28.6","101","34.4","45","15.3","146","49.7"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","Math","Y","530","523","98.7","523","226","43.2","149","28.5","95","18.2","53","10.1","148","28.3"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","Math","N","298","295","99.0","295","80","27.1","85","28.8","77","26.1","53","18.0","130","44.1"
"1560211","1560011","West Haven School District","PACE","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1560211","1560011","West Haven School District","PACE","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1561411","1560011","West Haven School District","Savin Rock Community School","ELA","Y","150","150","100.0","150","54","36.0","36","24.0","42","28.0","18","12.0","60","40.0"
"1561411","1560011","West Haven School District","Savin Rock Community School","ELA","N","29","29","100.0","29","6","20.7","6","20.7","9","31.0","8","27.6","17","58.6"
"1561411","1560011","West Haven School District","Savin Rock Community School","Math","Y","150","150","100.0","150","*","*","58","38.7","40","26.7","*","*","*","*"
"1561411","1560011","West Haven School District","Savin Rock Community School","Math","N","29","29","100.0","29","*","*","8","27.6","10","34.5","*","*","*","*"
"1560411","1560011","West Haven School District","Seth G. Haley School","ELA","Y","74","74","100.0","74","23","31.1","21","28.4","18","24.3","12","16.2","30","40.5"
"1560411","1560011","West Haven School District","Seth G. Haley School","ELA","N","88","85","96.6","85","11","12.9","12","14.1","35","41.2","27","31.8","62","72.9"
"1560411","1560011","West Haven School District","Seth G. Haley School","Math","Y","74","74","100.0","74","*","*","30","40.5","24","32.4","*","*","*","*"
"1560411","1560011","West Haven School District","Seth G. Haley School","Math","N","88","85","96.6","85","*","*","27","31.8","43","50.6","*","*","*","*"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","ELA","N","82","82","100.0","82","*","*","*","*","*","*","*","*","*","*"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","Math","N","82","82","100.0","82","*","*","*","*","*","*","*","*","*","*"
"1545111","1540011","Westbrook School District","Westbrook Middle School","ELA","Y","28","28","100.0","28","*","*","*","*","12","42.9","8","28.6","20","71.4"
"1545111","1540011","Westbrook School District","Westbrook Middle School","ELA","N","199","198","99.5","198","*","*","*","*","70","35.4","81","40.9","151","76.3"
"1545111","1540011","Westbrook School District","Westbrook Middle School","Math","Y","28","28","100.0","28","*","*","10","35.7","11","39.3","*","*","*","*"
"1545111","1540011","Westbrook School District","Westbrook Middle School","Math","N","199","198","99.5","198","*","*","47","23.7","52","26.3","*","*","*","*"
"1570211","1570011","Weston School District","Weston Intermediate School","ELA","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1570211","1570011","Weston School District","Weston Intermediate School","ELA","N","521","504","96.7","504","*","*","*","*","*","*","*","*","*","*"
"1570211","1570011","Weston School District","Weston Intermediate School","Math","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1570211","1570011","Weston School District","Weston Intermediate School","Math","N","520","503","96.7","503","*","*","*","*","*","*","*","*","*","*"
"1575111","1570011","Weston School District","Weston Middle School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1575111","1570011","Weston School District","Weston Middle School","ELA","N","561","556","99.1","556","*","*","*","*","*","*","*","*","*","*"
"1575111","1570011","Weston School District","Weston Middle School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"1575111","1570011","Weston School District","Weston Middle School","Math","N","561","555","98.9","555","*","*","*","*","*","*","*","*","*","*"
"1585111","1580011","Westport School District","Bedford Middle School","ELA","Y","35","35","100.0","35","8","22.9","*","*","15","42.9","*","*","*","*"
"1585111","1580011","Westport School District","Bedford Middle School","ELA","N","803","770","95.9","770","*","*","116","15.1","344","44.7","*","*","*","*"
"1585111","1580011","Westport School District","Bedford Middle School","Math","Y","35","35","100.0","35","14","40.0","12","34.3","*","*","*","*","9","25.7"
"1585111","1580011","Westport School District","Bedford Middle School","Math","N","803","768","95.6","768","74","9.6","135","17.6","*","*","*","*","559","72.8"
"1580311","1580011","Westport School District","Coleytown Elementary School","ELA","Y","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1580311","1580011","Westport School District","Coleytown Elementary School","ELA","N","223","222","99.6","222","*","*","*","*","*","*","*","*","*","*"
"1580311","1580011","Westport School District","Coleytown Elementary School","Math","Y","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1580311","1580011","Westport School District","Coleytown Elementary School","Math","N","223","222","99.6","222","*","*","*","*","*","*","*","*","*","*"
"1585311","1580011","Westport School District","Coleytown Middle School","ELA","Y","20","20","100.0","19","*","*","*","*","*","*","*","*","*","*"
"1585311","1580011","Westport School District","Coleytown Middle School","ELA","N","501","494","98.6","493","*","*","*","*","*","*","*","*","*","*"
"1585311","1580011","Westport School District","Coleytown Middle School","Math","Y","20","20","100.0","19","*","*","*","*","*","*","*","*","*","*"
"1585311","1580011","Westport School District","Coleytown Middle School","Math","N","501","495","98.8","494","*","*","*","*","*","*","*","*","*","*"
