"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0600311","0600011","Guilford School District","Melissa Jones School","Math","150","150","100.0","150","8","5.3","27","18.0","47","31.3","68","45.3","115","76.7"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0621211","0620011","Hamden School District","Bear Path School","ELA","260","257","98.8","257","57","22.2","58","22.6","72","28.0","70","27.2","142","55.3"
"0621211","0620011","Hamden School District","Bear Path School","Math","260","256","98.5","256","52","20.3","77","30.1","77","30.1","50","19.5","127","49.6"
"0620211","0620011","Hamden School District","Church Street School","ELA","160","160","100.0","160","70","43.8","45","28.1","33","20.6","12","7.5","45","28.1"
"0620211","0620011","Hamden School District","Church Street School","Math","160","160","100.0","160","82","51.3","47","29.4","25","15.6","6","3.8","31","19.4"
"0620311","0620011","Hamden School District","Dunbar Hill School","ELA","153","153","100.0","153","39","25.5","31","20.3","43","28.1","40","26.1","83","54.2"
"0620311","0620011","Hamden School District","Dunbar Hill School","Math","153","153","100.0","153","50","32.7","53","34.6","29","19.0","21","13.7","50","32.7"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","ELA","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","Math","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0625211","0620011","Hamden School District","Hamden Middle School","ELA","802","789","98.4","789","207","26.2","216","27.4","257","32.6","109","13.8","366","46.4"
"0625211","0620011","Hamden School District","Hamden Middle School","Math","801","781","97.5","781","317","40.6","220","28.2","150","19.2","94","12.0","244","31.2"
"0620411","0620011","Hamden School District","Helen Street School","ELA","183","183","100.0","183","65","35.5","48","26.2","47","25.7","23","12.6","70","38.3"
"0620411","0620011","Hamden School District","Helen Street School","Math","184","184","100.0","184","73","39.7","73","39.7","32","17.4","6","3.3","38","20.7"
"0621111","0620011","Hamden School District","Ridge Hill School","ELA","180","180","100.0","180","56","31.1","41","22.8","45","25.0","38","21.1","83","46.1"
"0621111","0620011","Hamden School District","Ridge Hill School","Math","180","179","99.4","179","57","31.8","55","30.7","45","25.1","22","12.3","67","37.4"
"0620111","0620011","Hamden School District","Shepherd Glen School","ELA","189","187","98.9","187","63","33.7","33","17.6","59","31.6","32","17.1","91","48.7"
"0620111","0620011","Hamden School District","Shepherd Glen School","Math","189","187","98.9","187","59","31.6","57","30.5","36","19.3","35","18.7","71","38.0"
"0621011","0620011","Hamden School District","Spring Glen School","ELA","242","238","98.3","238","40","16.8","38","16.0","67","28.2","93","39.1","160","67.2"
"0621011","0620011","Hamden School District","Spring Glen School","Math","242","235","97.1","235","42","17.9","63","26.8","60","25.5","70","29.8","130","55.3"
"0621411","0620011","Hamden School District","West Woods School","ELA","234","233","99.6","233","25","10.7","33","14.2","77","33.0","98","42.1","175","75.1"
"0621411","0620011","Hamden School District","West Woods School","Math","234","233","99.6","233","25","10.7","56","24.0","87","37.3","65","27.9","152","65.2"
"0630111","0630011","Hampton School District","Hampton Elementary School","ELA","48","48","100.0","48","8","16.7","14","29.2","15","31.3","11","22.9","26","54.2"
"0630111","0630011","Hampton School District","Hampton Elementary School","Math","48","48","100.0","48","13","27.1","13","27.1","14","29.2","8","16.7","22","45.8"
"0640711","0640011","Hartford School District","Asian Studies Academy","ELA","375","363","96.8","361","274","75.9","54","15.0","*","*","*","*","33","9.1"
"0640711","0640011","Hartford School District","Asian Studies Academy","Math","375","339","90.4","339","278","82.0","53","15.6","8","2.4","0","0.0","8","2.4"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","ELA","8","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","Math","8","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0649311","0640011","Hartford School District","Autism Program - Simpson-Waverly","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0649311","0640011","Hartford School District","Autism Program - Simpson-Waverly","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0640411","0640011","Hartford School District","Batchelder School","ELA","296","296","100.0","296","164","55.4","80","27.0","46","15.5","6","2.0","52","17.6"
"0640411","0640011","Hartford School District","Batchelder School","Math","294","285","96.9","285","186","65.3","79","27.7","*","*","*","*","20","7.0"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","ELA","124","123","99.2","123","47","38.2","42","34.1","22","17.9","12","9.8","34","27.6"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","Math","124","122","98.4","122","64","52.5","34","27.9","*","*","*","*","24","19.7"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","ELA","196","195","99.5","195","56","28.7","54","27.7","52","26.7","33","16.9","85","43.6"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","Math","196","195","99.5","195","65","33.3","65","33.3","45","23.1","20","10.3","65","33.3"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","ELA","323","321","99.4","321","249","77.6","50","15.6","*","*","*","*","22","6.9"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","Math","322","319","99.1","318","273","85.8","39","12.3","*","*","*","*","6","1.9"
"0642311","0640011","Hartford School District","Burr School","ELA","385","385","100.0","385","245","63.6","84","21.8","48","12.5","8","2.1","56","14.5"
"0642311","0640011","Hartford School District","Burr School","Math","387","387","100.0","387","287","74.2","74","19.1","19","4.9","7","1.8","26","6.7"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","ELA","276","273","98.9","273","118","43.2","66","24.2","70","25.6","19","7.0","89","32.6"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","Math","276","272","98.6","272","138","50.7","85","31.3","37","13.6","12","4.4","49","18.0"
"0642411","0640011","Hartford School District","Clark School","ELA","149","148","99.3","148","101","68.2","37","25.0","*","*","*","*","10","6.8"
"0642411","0640011","Hartford School District","Clark School","Math","149","149","100.0","149","107","71.8","32","21.5","*","*","*","*","10","6.7"
"0646411","0640011","Hartford School District","Classical Magnet School","ELA","288","288","100.0","288","111","38.5","93","32.3","65","22.6","19","6.6","84","29.2"
"0646411","0640011","Hartford School District","Classical Magnet School","Math","288","286","99.3","285","157","55.1","86","30.2","31","10.9","11","3.9","42","14.7"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","ELA","397","396","99.7","396","171","43.2","101","25.5","94","23.7","30","7.6","124","31.3"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","Math","395","382","96.7","381","218","57.2","109","28.6","33","8.7","21","5.5","54","14.2"
"0642811","0640011","Hartford School District","Dr. Ramon E. Betances Early Reading Lab","ELA","53","53","100.0","53","29","54.7","10","18.9","7","13.2","7","13.2","14","26.4"
"0642811","0640011","Hartford School District","Dr. Ramon E. Betances Early Reading Lab","Math","53","53","100.0","53","32","60.4","12","22.6","*","*","*","*","9","17.0"
"0645811","0640011","Hartford School District","EDP - Betances Early Reading Lab","ELA","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0645811","0640011","Hartford School District","EDP - Betances Early Reading Lab","Math","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","ELA","31","31","100.0","31","25","80.6","6","19.4","0","0.0","0","0.0","0","0.0"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","Math","31","31","100.0","31","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","ELA","10","10","*","9","*","*","*","*","*","*","*","*","*","*"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","Math","10","10","*","9","*","*","*","*","*","*","*","*","*","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","ELA","357","355","99.4","355","103","29.0","86","24.2","96","27.0","70","19.7","166","46.8"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","Math","357","355","99.4","355","102","28.7","116","32.7","69","19.4","68","19.2","137","38.6"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","ELA","265","265","100.0","265","148","55.8","65","24.5","38","14.3","14","5.3","52","19.6"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","Math","264","264","100.0","264","143","54.2","82","31.1","33","12.5","6","2.3","39","14.8"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","ELA","173","173","100.0","173","113","65.3","38","22.0","16","9.2","6","3.5","22","12.7"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","Math","174","170","97.7","170","133","78.2","27","15.9","*","*","*","*","10","5.9"
"0643611","0640011","Hartford School District","Global Communications Academy","ELA","317","314","99.1","314","156","49.7","94","29.9","48","15.3","16","5.1","64","20.4"
"0643611","0640011","Hartford School District","Global Communications Academy","Math","317","313","98.7","313","191","61.0","90","28.8","26","8.3","6","1.9","32","10.2"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","ELA","616","615","99.8","615","209","34.0","142","23.1","188","30.6","76","12.4","264","42.9"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","Math","616","614","99.7","614","299","48.7","175","28.5","79","12.9","61","9.9","140","22.8"
"0641011","0640011","Hartford School District","Kennelly School","ELA","388","385","99.2","385","206","53.5","101","26.2","62","16.1","16","4.2","78","20.3"
"0641011","0640011","Hartford School District","Kennelly School","Math","388","385","99.2","385","199","51.7","139","36.1","39","10.1","8","2.1","47","12.2"
"0649611","0640011","Hartford School District","LC - Burns","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0649611","0640011","Hartford School District","LC - Burns","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0649811","0640011","Hartford School District","LC - Moylan","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0649811","0640011","Hartford School District","LC - Moylan","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","ELA","340","340","100.0","340","227","66.8","68","20.0","36","10.6","9","2.6","45","13.2"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","Math","340","340","100.0","340","229","67.4","79","23.2","25","7.4","7","2.1","32","9.4"
"0641611","0640011","Hartford School District","M. L. King School","ELA","207","207","100.0","207","138","66.7","41","19.8","*","*","*","*","28","13.5"
"0641611","0640011","Hartford School District","M. L. King School","Math","207","207","100.0","207","153","73.9","45","21.7","*","*","*","*","9","4.3"
"0644811","0640011","Hartford School District","MDP - Batchelder School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0644811","0640011","Hartford School District","MDP - Batchelder School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
