drg,district_code,district,type,amount,year,pct,state_pct,school_code
,2910013,Elm City Montessori School District,Plant Operation and Maintenance,,2013-14,,0.0996705231805,2910013
F,0490011,Enfield School District,Plant Operation and Maintenance,7427724.0,2013-14,0.094315262638,0.0996705231805,0490011
C,0500011,Essex School District,Plant Operation and Maintenance,683001.0,2013-14,0.0865141486526,0.0996705231805,0500011
,2720013,Explorations District,Plant Operation and Maintenance,207894.0,2013-14,0.160083224118,0.0996705231805,2720013
B,0510011,Fairfield School District,Plant Operation and Maintenance,16049264.0,2013-14,0.0989713036781,0.0996705231805,0510011
B,0520011,Farmington School District,Plant Operation and Maintenance,5146136.0,2013-14,0.081082636669,0.0996705231805,0520011
E,0530011,Franklin School District,Plant Operation and Maintenance,401090.0,2013-14,0.126621000732,0.0996705231805,0530011
B,0540011,Glastonbury School District,Plant Operation and Maintenance,10291617.0,2013-14,0.103989320025,0.0996705231805,0540011
B,0560011,Granby School District,Plant Operation and Maintenance,3368594.0,2013-14,0.116450391063,0.0996705231805,0560011
,2940013,Great Oaks Charter School District,Plant Operation and Maintenance,,2013-14,,0.0996705231805,2940013
B,0570011,Greenwich School District,Plant Operation and Maintenance,14042393.0,2013-14,0.0763653372545,0.0996705231805,0570011
F,0580011,Griswold School District,Plant Operation and Maintenance,2799703.0,2013-14,0.104207880448,0.0996705231805,0580011
G,0590011,Groton School District,Plant Operation and Maintenance,7320951.0,2013-14,0.095072513568,0.0996705231805,0590011
B,0600011,Guilford School District,Plant Operation and Maintenance,5091838.0,2013-14,0.0896240966239,0.0996705231805,0600011
G,0620011,Hamden School District,Plant Operation and Maintenance,10804015.0,2013-14,0.0951558474733,0.0996705231805,0620011
E,0630011,Hampton School District,Plant Operation and Maintenance,216803.0,2013-14,0.0926937552722,0.0996705231805,0630011
I,0640011,Hartford School District,Plant Operation and Maintenance,38940865.0,2013-14,0.0930533161099,0.0996705231805,0640011
E,0650011,Hartland School District,Plant Operation and Maintenance,299264.0,2013-14,0.0689798399282,0.0996705231805,0650011
C,0670011,Hebron School District,Plant Operation and Maintenance,1029534.0,2013-14,0.0823384861368,0.0996705231805,0670011
,2860013,Highville Charter School District,Plant Operation and Maintenance,753777.0,2013-14,0.175483356393,0.0996705231805,2860013
,2640013,Integrated Day Charter School District,Plant Operation and Maintenance,395607.0,2013-14,0.105683005747,0.0996705231805,2640013
,2650013,Interdistrict School for Arts and Comm District,Plant Operation and Maintenance,293991.0,2013-14,0.0873106170288,0.0996705231805,2650013
,2610013,Jumoke Academy District,Plant Operation and Maintenance,941390.0,2013-14,0.126510322043,0.0996705231805,2610013
E,0680011,Kent School District,Plant Operation and Maintenance,549053.0,2013-14,0.100336102635,0.0996705231805,0680011
G,0690011,Killingly School District,Plant Operation and Maintenance,4288657.0,2013-14,0.101378373925,0.0996705231805,0690011
E,0710011,Lebanon School District,Plant Operation and Maintenance,2562259.0,2013-14,0.130375705106,0.0996705231805,0710011
D,0720011,Ledyard School District,Plant Operation and Maintenance,2894074.0,2013-14,0.0800450785539,0.0996705231805,0720011
E,0730011,Lisbon School District,Plant Operation and Maintenance,564540.0,2013-14,0.0764326450009,0.0996705231805,0730011
E,0740011,Litchfield School District,Plant Operation and Maintenance,1896620.0,2013-14,0.107441682798,0.0996705231805,0740011
B,0760011,Madison School District,Plant Operation and Maintenance,5328809.0,2013-14,0.10328978615,0.0996705231805,0760011
G,0770011,Manchester School District,Plant Operation and Maintenance,11221221.0,2013-14,0.0996959462353,0.0996705231805,0770011
C,0780011,Mansfield School District,Plant Operation and Maintenance,1691488.0,2013-14,0.0762661625444,0.0996705231805,0780011
C,0790011,Marlborough School District,Plant Operation and Maintenance,727520.0,2013-14,0.0985018117065,0.0996705231805,0790011
H,0800011,Meriden School District,Plant Operation and Maintenance,12720231.0,2013-14,0.105220123698,0.0996705231805,0800011
G,0830011,Middletown School District,Plant Operation and Maintenance,8951460.0,2013-14,0.109154278528,0.0996705231805,0830011
D,0840011,Milford School District,Plant Operation and Maintenance,11143512.0,2013-14,0.0975820014341,0.0996705231805,0840011
B,0850011,Monroe School District,Plant Operation and Maintenance,5428281.0,2013-14,0.101483929334,0.0996705231805,0850011
F,0860011,Montville School District,Plant Operation and Maintenance,4177237.0,2013-14,0.111257015759,0.0996705231805,0860011
G,0880011,Naugatuck School District,Plant Operation and Maintenance,6434125.0,2013-14,0.0956664746683,0.0996705231805,0880011
,,"New Beginnings Inc., Family Academy District",Plant Operation and Maintenance,507239.0,2013-14,0.0929779546276,0.0996705231805,
I,0890011,New Britain School District,Plant Operation and Maintenance,11767913.0,2013-14,0.0785835960686,0.0996705231805,0890011
A,0900011,New Canaan School District,Plant Operation and Maintenance,7937765.0,2013-14,0.0981689683898,0.0996705231805,0900011
B,0910011,New Fairfield School District,Plant Operation and Maintenance,3355819.0,2013-14,0.089662226633,0.0996705231805,0910011
C,0920011,New Hartford School District,Plant Operation and Maintenance,965027.0,2013-14,0.116326911183,0.0996705231805,0920011
I,0930011,New Haven School District,Plant Operation and Maintenance,30149243.0,2013-14,0.0885694157017,0.0996705231805,0930011
I,0950011,New London School District,Plant Operation and Maintenance,5627313.0,2013-14,0.100202022181,0.0996705231805,0950011
D,0960011,New Milford School District,Plant Operation and Maintenance,6161964.0,2013-14,0.0988851397619,0.0996705231805,0960011
D,0940011,Newington School District,Plant Operation and Maintenance,8507068.0,2013-14,0.123925078355,0.0996705231805,0940011
B,0970011,Newtown School District,Plant Operation and Maintenance,10605487.0,2013-14,0.135989212556,0.0996705231805,0970011
E,0980011,Norfolk School District,Plant Operation and Maintenance,329469.0,2013-14,0.120719062326,0.0996705231805,0980011
E,0990011,North Branford School District,Plant Operation and Maintenance,3567639.0,2013-14,0.117952337276,0.0996705231805,0990011
F,1000011,North Canaan School District,Plant Operation and Maintenance,547644.0,2013-14,0.0992818596921,0.0996705231805,1000011
D,1010011,North Haven School District,Plant Operation and Maintenance,4306882.0,2013-14,0.0863558699189,0.0996705231805,1010011
E,1020011,North Stonington School District,Plant Operation and Maintenance,1145038.0,2013-14,0.0881241183552,0.0996705231805,1020011
H,1030011,Norwalk School District,Plant Operation and Maintenance,15760247.0,2013-14,0.0825256501907,0.0996705231805,1030011
H,1040011,Norwich School District,Plant Operation and Maintenance,5701828.0,2013-14,0.0881148164202,0.0996705231805,1040011
,2630013,Odyssey Community School District,Plant Operation and Maintenance,464495.0,2013-14,0.140208567394,0.0996705231805,2630013
D,1060011,Old Saybrook School District,Plant Operation and Maintenance,2612305.0,2013-14,0.106339283581,0.0996705231805,1060011
B,1070011,Orange School District,Plant Operation and Maintenance,1688085.0,2013-14,0.0875970985441,0.0996705231805,1070011
C,1080011,Oxford School District,Plant Operation and Maintenance,2295005.0,2013-14,0.0783577547804,0.0996705231805,1080011
,2830013,Park City Prep Charter School District,Plant Operation and Maintenance,820283.0,2013-14,0.24467391447,0.0996705231805,2830013
,2930013,Path Academy District,Plant Operation and Maintenance,,2013-14,,0.0996705231805,2930013
G,1090011,Plainfield School District,Plant Operation and Maintenance,3436583.0,2013-14,0.0982565733532,0.0996705231805,1090011
F,1100011,Plainville School District,Plant Operation and Maintenance,3693201.0,2013-14,0.09970649065,0.0996705231805,1100011
F,1110011,Plymouth School District,Plant Operation and Maintenance,2601258.0,2013-14,0.10506834824,0.0996705231805,1110011
C,1120011,Pomfret School District,Plant Operation and Maintenance,738081.0,2013-14,0.0932321164298,0.0996705231805,1120011
E,1130011,Portland School District,Plant Operation and Maintenance,2484582.0,2013-14,0.124665397726,0.0996705231805,1130011
E,1140011,Preston School District,Plant Operation and Maintenance,807838.0,2013-14,0.0884015566171,0.0996705231805,1140011
G,1160011,Putnam School District,Plant Operation and Maintenance,2291322.0,2013-14,0.111344524339,0.0996705231805,1160011
A,1170011,Redding School District,Plant Operation and Maintenance,2236315.0,2013-14,0.101694530651,0.0996705231805,1170011
E,2010012,Regional School District 01,Plant Operation and Maintenance,1324617.0,2013-14,0.13529022629,0.0996705231805,2010012
C,2040012,Regional School District 04,Plant Operation and Maintenance,1897057.0,2013-14,0.115584115138,0.0996705231805,2040012
B,2050012,Regional School District 05,Plant Operation and Maintenance,3895690.0,2013-14,0.0972893980806,0.0996705231805,2050012
E,2060012,Regional School District 06,Plant Operation and Maintenance,1911899.0,2013-14,0.109913882063,0.0996705231805,2060012
C,2070012,Regional School District 07,Plant Operation and Maintenance,2141790.0,2013-14,0.116080742886,0.0996705231805,2070012
C,2080012,Regional School District 08,Plant Operation and Maintenance,2496353.0,2013-14,0.100804806094,0.0996705231805,2080012
A,2090012,Regional School District 09,Plant Operation and Maintenance,2302203.0,2013-14,0.109613378852,0.0996705231805,2090012
C,2100012,Regional School District 10,Plant Operation and Maintenance,3782493.0,2013-14,0.103684289977,0.0996705231805,2100012
F,2110012,Regional School District 11,Plant Operation and Maintenance,924640.0,2013-14,0.139802811871,0.0996705231805,2110012
C,2120012,Regional School District 12,Plant Operation and Maintenance,2695966.0,2013-14,0.127382215678,0.0996705231805,2120012
C,2130012,Regional School District 13,Plant Operation and Maintenance,3584653.0,2013-14,0.105224859847,0.0996705231805,2130012
C,2140012,Regional School District 14,Plant Operation and Maintenance,3654258.0,2013-14,0.115482251309,0.0996705231805,2140012
B,2150012,Regional School District 15,Plant Operation and Maintenance,5955119.0,2013-14,0.0961675999017,0.0996705231805,2150012
E,2160012,Regional School District 16,Plant Operation and Maintenance,3180172.0,2013-14,0.0920616493678,0.0996705231805,2160012
C,2170012,Regional School District 17,Plant Operation and Maintenance,4952701.0,2013-14,0.132897996575,0.0996705231805,2170012
C,2180012,Regional School District 18,Plant Operation and Maintenance,4161528.0,2013-14,0.15357459014,0.0996705231805,2180012
C,2190012,Regional School District 19,Plant Operation and Maintenance,1552916.0,2013-14,0.0768925414409,0.0996705231805,2190012
A,1180011,Ridgefield School District,Plant Operation and Maintenance,9338772.0,2013-14,0.108193430525,0.0996705231805,1180011
D,1190011,Rocky Hill School District,Plant Operation and Maintenance,4827716.0,2013-14,0.126836371875,0.0996705231805,1190011
C,1210011,Salem School District,Plant Operation and Maintenance,2154445.0,2013-14,0.229085145929,0.0996705231805,1210011
E,1220011,Salisbury School District,Plant Operation and Maintenance,872654.0,2013-14,0.139710254444,0.0996705231805,1220011
