"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"F",42,42,100.0,42,15,35.7,"*","*","*","*",9,21.4,0,0.0,9,21.4,221
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"M",21,21,100.0,21,6,28.6,"*","*","*","*",6,28.6,0,0.0,6,28.6,222
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"F",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*","*","*",269
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"M",29,29,100.0,29,"*","*","*","*","*","*",8,27.6,"*","*","*","*",240
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"M",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",228
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",05,"F",22,22,100.0,22,8,36.4,"*","*","*","*","*","*",0,0.0,"*","*",199
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",05,"M",27,26,96.3,26,13,50.0,"*","*","*","*","*","*",0,0.0,"*","*",195
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,"F",25,24,96.0,24,11,45.8,"*","*","*","*",0,0.0,0,0.0,0,0.0,198
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,"M",28,27,96.4,27,16,59.3,"*","*","*","*","*","*",0,0.0,"*","*",198
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"F",50,50,100.0,50,27,54.0,16,32.0,"*","*","*","*",0,0.0,"*","*",181
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"M",40,39,97.5,39,18,46.2,"*","*",9,23.1,"*","*",0,0.0,"*","*",191
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"F",50,48,96.0,48,22,45.8,"*","*","*","*","*","*","*","*","*","*",207
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"M",37,36,97.3,36,25,69.4,"*","*","*","*","*","*",0,0.0,"*","*",192
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"F",27,27,100.0,27,"*","*","*","*","*","*",10,37.0,"*","*","*","*",249
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"M",69,69,100.0,69,"*","*","*","*","*","*",32,46.4,"*","*","*","*",270
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",10,"F",29,29,100.0,28,0,0.0,"*","*",9,32.1,8,28.6,"*","*","*","*",263
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",10,"M",60,60,100.0,60,"*","*","*","*",16,26.7,15,25.0,20,33.3,35,58.3,276
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"F",28,28,100.0,28,"*","*","*","*",6,21.4,"*","*",0,0.0,"*","*",226
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"M",26,26,100.0,26,"*","*","*","*",6,23.1,"*","*","*","*","*","*",212
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",236
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"M",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",210
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"F",22,22,100.0,22,0,0.0,"*","*","*","*",7,31.8,"*","*","*","*",255
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"M",25,25,100.0,25,0,0.0,"*","*","*","*",10,40.0,"*","*","*","*",262
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"F",22,22,100.0,22,"*","*","*","*","*","*",13,59.1,"*","*","*","*",270
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"M",22,22,100.0,22,"*","*","*","*","*","*",6,27.3,"*","*","*","*",244
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"F",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",199
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",10,"F",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",10,"M",16,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"F",34,33,97.1,33,9,27.3,"*","*",9,27.3,"*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"M",32,32,100.0,32,14,43.8,"*","*",6,18.8,"*","*","*","*","*","*",206
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,"F",26,26,100.0,26,12,46.2,"*","*",6,23.1,"*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,"M",25,25,100.0,25,9,36.0,"*","*",7,28.0,"*","*","*","*","*","*",219
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"M",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",210
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"F",28,28,100.0,28,8,28.6,"*","*","*","*","*","*","*","*","*","*",215
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"M",26,26,100.0,26,11,42.3,"*","*","*","*","*","*","*","*","*","*",216
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"F",32,32,100.0,32,7,21.9,10,31.3,8,25.0,7,21.9,0,0.0,7,21.9,217
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"M",35,35,100.0,35,"*","*",12,34.3,7,20.0,8,22.9,"*","*","*","*",225
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"F",31,31,100.0,31,"*","*",8,25.8,8,25.8,8,25.8,"*","*","*","*",228
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"M",32,32,100.0,32,12,37.5,7,21.9,"*","*",6,18.8,"*","*","*","*",214
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"F",23,23,100.0,23,"*","*",7,30.4,"*","*","*","*","*","*","*","*",219
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"M",23,23,100.0,23,"*","*",7,30.4,"*","*","*","*",0,0.0,"*","*",194
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"M",24,23,95.8,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"F",27,27,100.0,27,"*","*","*","*","*","*",12,44.4,10,37.0,22,81.5,277
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"M",26,26,100.0,26,"*","*","*","*","*","*",6,23.1,13,50.0,19,73.1,287
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"F",20,20,100.0,20,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"M",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"F",24,24,100.0,24,"*","*","*","*",8,33.3,"*","*",0,0.0,"*","*",227
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"M",25,25,100.0,25,"*","*","*","*",9,36.0,"*","*",0,0.0,"*","*",205
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"F",24,24,100.0,24,"*","*","*","*","*","*","*","*",0,0.0,"*","*",220
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"F",22,22,100.0,22,"*","*",7,31.8,7,31.8,"*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"M",25,25,100.0,25,"*","*",6,24.0,8,32.0,"*","*",0,0.0,"*","*",208
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"F",26,26,100.0,26,16,61.5,"*","*","*","*","*","*",0,0.0,"*","*",192
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"M",34,34,100.0,34,26,76.5,"*","*","*","*","*","*",0,0.0,"*","*",185
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"F",31,30,96.8,30,"*","*",7,23.3,"*","*","*","*","*","*","*","*",219
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"M",20,20,100.0,20,"*","*",9,45.0,"*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"F",27,27,100.0,27,13,48.1,"*","*","*","*","*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"M",23,23,100.0,23,8,34.8,"*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"F",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",206
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"F",21,20,95.2,20,8,40.0,0,0.0,"*","*","*","*","*","*","*","*",232
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"M",21,21,100.0,21,12,57.1,"*","*","*","*","*","*",0,0.0,"*","*",199
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"M",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"F",63,63,100.0,63,9,14.3,15,23.8,15,23.8,12,19.0,12,19.0,24,38.1,239
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"M",37,37,100.0,37,8,21.6,8,21.6,10,27.0,11,29.7,0,0.0,11,29.7,219
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"F",77,77,100.0,77,22,28.6,"*","*",17,22.1,22,28.6,"*","*","*","*",228
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"M",37,37,100.0,37,9,24.3,7,18.9,8,21.6,13,35.1,0,0.0,13,35.1,223
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"F",38,36,94.7,36,6,16.7,9,25.0,13,36.1,"*","*","*","*","*","*",229
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"M",64,60,93.8,60,17,28.3,21,35.0,18,30.0,"*","*","*","*","*","*",212
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"F",166,143,86.1,139,44,31.7,33,23.7,38,27.3,10,7.2,14,10.1,24,17.3,219
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"M",206,157,76.2,149,60,40.3,26,17.4,40,26.8,9,6.0,14,9.4,23,15.4,212
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"F",102,82,80.4,80,34,42.5,24,30.0,"*","*","*","*",0,0.0,"*","*",198
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"M",132,106,80.3,102,54,52.9,29,28.4,"*","*",0,0.0,"*","*","*","*",189
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"F",100,100,100.0,100,"*","*",30,30.0,35,35.0,14,14.0,"*","*","*","*",245
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"M",72,70,97.2,69,"*","*",26,37.7,19,27.5,6,8.7,"*","*","*","*",216
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"F",119,115,96.6,115,16,13.9,26,22.6,48,41.7,12,10.4,13,11.3,25,21.7,234
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"M",49,48,98.0,47,7,14.9,10,21.3,16,34.0,6,12.8,8,17.0,14,29.8,242
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"F",43,43,100.0,43,"*","*",13,30.2,13,30.2,"*","*",0,0.0,"*","*",213
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"M",29,28,96.6,28,10,35.7,8,28.6,7,25.0,"*","*","*","*","*","*",209
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"F",49,46,93.9,45,"*","*","*","*",16,35.6,18,40.0,6,13.3,24,53.3,258
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"M",42,40,95.2,39,"*","*","*","*",8,20.5,16,41.0,8,20.5,24,61.5,262
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",10,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",10,"M",36,34,94.4,34,"*","*","*","*","*","*","*","*","*","*","*","*",208
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"F",41,40,97.6,40,8,20.0,10,25.0,"*","*","*","*","*","*","*","*",222
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"M",25,25,100.0,20,7,35.0,6,30.0,"*","*","*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
