"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","ELA","Y",73,72,98.6,72,"*","*",29,40.3,23,31.9,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","ELA","N",346,344,99.4,344,"*","*",57,16.6,156,45.3,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Math","Y",74,73,98.6,73,29,39.7,33,45.2,"*","*","*","*",11,15.1
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Math","N",346,344,99.4,344,"*","*",95,27.6,126,36.6,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","ELA","Y",77,77,100.0,77,21,27.3,24,31.2,20,26.0,12,15.6,32,41.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","ELA","N",360,357,99.2,357,7,2.0,68,19.0,102,28.6,180,50.4,282,79.0
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Math","Y",77,77,100.0,77,29,37.7,26,33.8,16,20.8,6,7.8,22,28.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Math","N",360,357,99.2,357,10,2.8,84,23.5,120,33.6,143,40.1,263,73.7
"Ellington School District","=""0480011""","Windermere School","=""0480611""","ELA","Y",45,45,100.0,45,"*","*",13,28.9,8,17.8,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","ELA","N",150,150,100.0,150,"*","*","*","*",35,23.3,104,69.3,139,92.7
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Math","Y",45,45,100.0,45,"*","*",16,35.6,12,26.7,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Math","N",150,150,100.0,150,"*","*",10,6.7,62,41.3,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","ELA","Y",314,314,100.0,314,74,23.6,70,22.3,107,34.1,63,20.1,170,54.1
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","ELA","N",62,62,100.0,62,7,11.3,8,12.9,24,38.7,23,37.1,47,75.8
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Math","Y",314,314,100.0,314,88,28.0,99,31.5,65,20.7,62,19.7,127,40.4
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Math","N",62,62,100.0,62,7,11.3,13,21.0,13,21.0,29,46.8,42,67.7
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","ELA","Y",152,151,99.3,151,48,31.8,45,29.8,34,22.5,24,15.9,58,38.4
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","ELA","N",175,175,100.0,175,20,11.4,36,20.6,57,32.6,62,35.4,119,68.0
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Math","Y",152,151,99.3,151,48,31.8,50,33.1,42,27.8,11,7.3,53,35.1
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Math","N",175,175,100.0,175,26,14.9,54,30.9,65,37.1,30,17.1,95,54.3
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","ELA","Y",199,198,99.5,198,46,23.2,52,26.3,60,30.3,40,20.2,100,50.5
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","ELA","N",214,211,98.6,211,10,4.7,35,16.6,77,36.5,89,42.2,166,78.7
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Math","Y",199,198,99.5,198,50,25.3,65,32.8,63,31.8,20,10.1,83,41.9
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Math","N",214,212,99.1,212,10,4.7,68,32.1,89,42.0,45,21.2,134,63.2
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","ELA","Y",477,472,99.0,472,148,31.4,151,32.0,144,30.5,29,6.1,173,36.7
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","ELA","N",594,592,99.7,592,49,8.3,153,25.8,276,46.6,114,19.3,390,65.9
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Math","Y",475,467,98.3,467,193,41.3,176,37.7,76,16.3,22,4.7,98,21.0
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Math","N",593,591,99.7,591,93,15.7,245,41.5,164,27.7,89,15.1,253,42.8
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","ELA","Y",201,200,99.5,200,47,23.5,65,32.5,59,29.5,29,14.5,88,44.0
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","ELA","N",210,210,100.0,210,12,5.7,41,19.5,74,35.2,83,39.5,157,74.8
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Math","Y",201,200,99.5,200,67,33.5,79,39.5,44,22.0,10,5.0,54,27.0
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Math","N",210,210,100.0,210,20,9.5,77,36.7,74,35.2,39,18.6,113,53.8
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","ELA","Y",46,43,93.5,43,"*","*",10,23.3,11,25.6,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","ELA","N",183,179,97.8,179,"*","*","*","*",60,33.5,91,50.8,151,84.4
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Math","Y",46,43,93.5,43,"*","*",11,25.6,15,34.9,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Math","N",183,179,97.8,179,"*","*",40,22.3,67,37.4,"*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","ELA","Y",27,26,96.3,26,9,34.6,7,26.9,"*","*","*","*",10,38.5
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","ELA","N",176,171,97.2,171,"*","*",19,11.1,"*","*",101,59.1,"*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Math","Y",27,26,96.3,26,"*","*",8,30.8,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Math","N",176,171,97.2,171,"*","*",36,21.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","ELA","Y",26,26,100.0,26,"*","*","*","*",10,38.5,6,23.1,16,61.5
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","ELA","N",131,130,99.2,130,"*","*","*","*",41,31.5,77,59.2,118,90.8
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Math","Y",26,26,100.0,26,"*","*",7,26.9,10,38.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Math","N",131,130,99.2,130,0,0.0,"*","*",52,40.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","ELA","Y",143,141,98.6,141,46,32.6,51,36.2,36,25.5,8,5.7,44,31.2
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","ELA","N",736,727,98.8,725,18,2.5,108,14.9,327,45.1,272,37.5,599,82.6
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","Y",143,140,97.9,140,66,47.1,47,33.6,17,12.1,10,7.1,27,19.3
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","N",734,721,98.2,721,25,3.5,186,25.8,230,31.9,280,38.8,510,70.7
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","Y",55,55,100.0,55,12,21.8,21,38.2,13,23.6,9,16.4,22,40.0
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","N",155,153,98.7,153,9,5.9,29,19.0,49,32.0,66,43.1,115,75.2
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","Y",55,55,100.0,55,16,29.1,20,36.4,13,23.6,6,10.9,19,34.5
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","N",155,153,98.7,153,11,7.2,38,24.8,56,36.6,48,31.4,104,68.0
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","Y",34,33,97.1,33,13,39.4,7,21.2,7,21.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","N",135,134,99.3,134,8,6.0,20,14.9,38,28.4,68,50.7,106,79.1
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","Y",34,33,97.1,33,"*","*",11,33.3,6,18.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","N",135,134,99.3,134,"*","*",35,26.1,51,38.1,"*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","Y",97,96,99.0,96,39,40.6,23,24.0,20,20.8,14,14.6,34,35.4
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","N",121,120,99.2,120,16,13.3,31,25.8,37,30.8,36,30.0,73,60.8
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","Y",97,96,99.0,96,29,30.2,33,34.4,28,29.2,6,6.3,34,35.4
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","N",121,120,99.2,120,7,5.8,32,26.7,52,43.3,29,24.2,81,67.5
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","Y",37,37,100.0,37,19,51.4,12,32.4,"*","*","*","*",6,16.2
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","N",178,178,100.0,178,11,6.2,23,12.9,"*","*","*","*",144,80.9
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","Y",37,37,100.0,37,"*","*",6,16.2,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","N",178,178,100.0,178,"*","*",41,23.0,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","Y",29,29,100.0,29,10,34.5,9,31.0,"*","*","*","*",10,34.5
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","N",201,197,98.0,197,"*","*",21,10.7,"*","*",104,52.8,"*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","Y",29,29,100.0,29,9,31.0,10,34.5,"*","*","*","*",10,34.5
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","N",201,197,98.0,197,"*","*",53,26.9,72,36.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","Y",38,38,100.0,38,19,50.0,9,23.7,"*","*","*","*",10,26.3
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","N",226,226,100.0,226,"*","*",26,11.5,76,33.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","Y",38,38,100.0,38,"*","*",17,44.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","N",226,226,100.0,226,"*","*",39,17.3,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","Y",28,27,96.4,27,"*","*",9,33.3,"*","*",7,25.9,"*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","N",182,181,99.5,181,"*","*","*","*",45,24.9,114,63.0,159,87.8
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","Y",28,27,96.4,27,"*","*",8,29.6,7,25.9,"*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","N",182,181,99.5,181,"*","*","*","*",76,42.0,74,40.9,150,82.9
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","Y",110,109,99.1,109,21,19.3,35,32.1,46,42.2,7,6.4,53,48.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","N",688,680,98.8,680,18,2.6,89,13.1,325,47.8,248,36.5,573,84.3
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","Y",110,109,99.1,109,33,30.3,44,40.4,17,15.6,15,13.8,32,29.4
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","N",688,680,98.8,680,24,3.5,128,18.8,228,33.5,300,44.1,528,77.6
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","Y",26,26,100.0,26,6,23.1,8,30.8,7,26.9,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","N",215,214,99.5,214,9,4.2,21,9.8,54,25.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","Y",26,26,100.0,26,"*","*",11,42.3,"*","*",6,23.1,"*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","N",215,214,99.5,214,"*","*",33,15.4,"*","*",99,46.3,"*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","Y",30,30,100.0,30,15,50.0,7,23.3,"*","*","*","*",8,26.7
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","N",213,213,100.0,213,11,5.2,40,18.8,"*","*","*","*",162,76.1
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","Y",30,30,100.0,30,"*","*",8,26.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","N",213,213,100.0,213,"*","*",58,27.2,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","Y",174,172,98.9,172,47,27.3,58,33.7,54,31.4,13,7.6,67,39.0
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","N",514,507,98.6,507,15,3.0,78,15.4,216,42.6,198,39.1,414,81.7
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","Y",173,169,97.7,169,81,47.9,53,31.4,23,13.6,12,7.1,35,20.7
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","N",514,503,97.9,503,51,10.1,135,26.8,143,28.4,174,34.6,317,63.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","Y",30,30,100.0,30,"*","*","*","*",13,43.3,8,26.7,21,70.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","N",182,182,100.0,182,"*","*","*","*",45,24.7,127,69.8,172,94.5
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","Y",30,30,100.0,30,"*","*",10,33.3,11,36.7,"*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","N",182,182,100.0,182,0,0.0,12,6.6,50,27.5,120,65.9,170,93.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","Y",123,121,98.4,121,31,25.6,40,33.1,39,32.2,11,9.1,50,41.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","N",495,493,99.6,493,12,2.4,65,13.2,215,43.6,201,40.8,416,84.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","Y",123,121,98.4,121,37,30.6,40,33.1,23,19.0,21,17.4,44,36.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","N",495,493,99.6,493,16,3.2,73,14.8,136,27.6,268,54.4,404,81.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","Y",29,29,100.0,29,"*","*","*","*",8,27.6,7,24.1,15,51.7
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","N",118,118,100.0,118,"*","*","*","*",34,28.8,69,58.5,103,87.3
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","Y",29,29,100.0,29,"*","*",13,44.8,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","N",118,118,100.0,118,"*","*",17,14.4,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","Y",44,44,100.0,44,"*","*",13,29.5,12,27.3,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","N",94,94,100.0,94,"*","*","*","*",26,27.7,54,57.4,80,85.1
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","Y",44,44,100.0,44,"*","*",19,43.2,10,22.7,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","N",94,94,100.0,94,"*","*",15,16.0,33,35.1,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","Y",27,27,100.0,27,"*","*",7,25.9,8,29.6,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","N",106,106,100.0,106,"*","*","*","*",26,24.5,70,66.0,96,90.6
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","Y",27,27,100.0,27,"*","*",9,33.3,9,33.3,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","N",106,106,100.0,106,"*","*","*","*",38,35.8,58,54.7,96,90.6
